,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
114,"41, Galashiels Road, Walkerburn EH43 6AF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18137981?s=6c3622821c54a7a828ae0941c958e0c7765857fccdd949e2244bdb3e326ee3cb,55.62356,-3.01389,74064b83-ea1f-4e72-98ca-dc81b06beb0d,114
115,"4, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-119145668-18138131?s=b9c9e84a503b13a0888e96f8d93e12a00194862b4b32b796be4b26e961d8749a,55.62465,-3.0225,900eadd6-344e-4ad6-a3bd-d5056cec517d,115
116,"57, Galashiels Road, Walkerburn, Peebles EH43 6AD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18137939?s=10571f05d66fbc09b3e14ab22d66b602a0beaff642c312ed7f8c624f7e125224,55.62412,-3.01153,458929df-f4c5-4b97-a921-5447e94aa1df,116
117,"20-22, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AR",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-26789173-18138092?s=f801146548cdcf7980bb40710d40c8d5ef4a7864fe8f25dd185279e1503cd0f9,55.62349,-3.01072,185dced8-07a2-4b92-8379-89fe763d722d,117
118,"62, Galashiels Road, Walkerburn, Peeblesshire EH43 6AD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18137936?s=fa34ef08adacca9a44fd4b7c19fa8f8e4c85ab3c902501ffbcc91dfaeba0c7e0,55.62412,-3.01153,7c0c588c-9829-4945-a6d6-626b2e62141d,118
119,"2 Glenbenna, Walkerburn EH43 6DD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138185?s=70938c446d832012bcb2285da4f61a179165053432ca7fc1fc75b2aff5534f48,55.61976,-3.00633,7ee3c96c-3575-4fb8-b332-49de6ccba7ad,119
120,"70, Galashiels Road, Walkerburn, Peeblesshire EH43 6AD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18137930?s=32743e4ec7acbda4a0b0beef168dcaf53cf30fa34174a6b30eafbb6c0dce709a,55.62412,-3.01153,a2ed05e9-64ff-4365-841d-9f423e02a585,120
121,"George Hotel, Galashiels Road, Walkerburn, Peeblesshire EH43 6AF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18137957?s=06eb2d5d1cbcdbd4155bd87fa238be0c968a71d9fb7ae9b53830b2b27abdeb1e,55.62356,-3.01389,4bc5fff3-e957-4b44-bf44-8e38cad46285,121
122,"79, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138059?s=ef15661ab9775e213a6010bc797dfcef5c4abe00cb5bf1932bb7b974c053be22,55.62441,-3.0082,5d47936b-2d64-4847-bb21-bb555749ecc3,122
123,"3, Jubilee Road, Walkerburn, Peebles EH43 6AJ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138008?s=d3e755136fcee900adb14f6bbe335dd4c847d88178f9823dce708691f7c5d640,55.62317,-3.01706,67d62d8e-1701-42ac-97d3-72757c09fbac,123
124,"55, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-18138062?s=d556090aaf5fa5926c71af0c3a97e310db8ff6bae56536ac2405c54c9c53113b,55.62441,-3.0082,a73bd48b-e79a-4283-aa0f-46d32ebe30ea,124
